"NDC11","HICSEQNO","ReportedInactiveID","Note"
"61919011990","002432",24,""
"61919011990","010138",14,""
"61919013015","002432",24,""
"61919013015","002549",98,""
"61919013015","010138",14,""
"61919013015","010143",16,""
"61919013060","002432",24,""
"61919013060","002549",98,""
"61919013060","010138",14,""
"61919013060","010143",16,""
"61919013810","002432",24,""
"61919013815","002432",24,""
"61919013820","002432",24,""
"61919013830","002432",24,""
"61919013930","002537",169,""
"61919013960","002537",169,""
"61919014230","002432",24,""
"61919014230","002537",169,""
"61919014360","002432",24,""
"61919014860","002537",169,""
"61919014890","002537",169,""
"61919015360","002432",24,""
"61919016060","",0,"No Inactive Ingredients Reported"
"61919016421","002432",24,""
"61919016421","002549",98,""
"61919016421","010138",14,""
"61919016421","010143",16,""
"61919016430","002432",24,""
"61919016430","002549",98,""
"61919016430","010138",14,""
"61919016430","010143",16,""
"61919016660","002432",24,""
"61919017130","002549",98,""
"61919017130","003203",33,""
"61919017130","010138",14,""
"61919017130","010141",15,""
"61919017130","010143",16,""
"61919017614","002272",28,""
"61919017614","002537",169,""
"61919017614","002549",98,""
"61919017615","002272",28,""
"61919017615","002537",169,""
"61919017615","002549",98,""
"61919017730","002432",24,""
"61919017760","002432",24,""
"61919017772","002432",24,""
"61919017790","002432",24,""
"61919018960","002432",24,""
"61919019630","002432",24,""
"61919019660","002432",24,""
"61919019672","002432",24,""
"61919019690","002432",24,""
"61919020420","002537",169,""
"61919020428","002537",169,""
"61919020430","002537",169,""
"61919020460","002537",169,""
"61919020490","002537",169,""
"61919021260","002432",24,""
"61919021510","003141",8,""
"61919021606","002537",169,""
"61919021730","002432",24,""
"61919021730","002537",169,""
"61919021930","002432",24,""
"61919021930","002537",169,""
"61919021930","002598",83,""
"61919022030","002432",24,""
"61919022115","002432",24,""
"61919022130","002432",24,""
"61919022160","002432",24,""
"61919022186","002432",24,""
"61919022190","002432",24,""
"61919022260","002549",98,""
"61919022390","002432",24,""
"61919022390","013405",52,""
"61919022530","002272",28,""
"61919022530","002537",169,""
"61919022560","002272",28,""
"61919022560","002537",169,""
"61919022590","002272",28,""
"61919022590","002537",169,""
"61919022912","002432",24,""
"61919022930","002432",24,""
"61919022950","002432",24,""
"61919022960","002432",24,""
"61919022972","002432",24,""
"61919022982","002432",24,""
"61919022984","002432",24,""
"61919022990","002432",24,""
"61919023310","003141",8,""
"61919023510","002432",24,""
"61919023515","002432",24,""
"61919023540","002432",24,""
"61919023660","013405",52,""
"61919024230","002432",24,""
"61919024330","002549",98,""
"61919024330","002598",83,""
"61919024330","010138",14,""
"61919024630","002272",28,""
"61919025004","002432",24,""
"61919025004","002537",169,""
"61919025004","010138",14,""
"61919025030","002432",24,""
"61919025030","002537",169,""
"61919025030","010138",14,""
"61919025082","002432",24,""
"61919025082","002537",169,""
"61919025082","010138",14,""
"61919025130","002537",169,""
"61919025160","002537",169,""
"61919025590","002432",24,""
"61919025830","002432",24,""
"61919025830","002537",169,""
"61919025830","011039",45,""
"61919025930","002432",24,""
"61919025930","002537",169,""
"61919025990","002432",24,""
"61919025990","002537",169,""
"61919026630","002432",24,""
"61919026630","010143",16,""
"61919026730","002432",24,""
"61919026730","002537",169,""
"61919026760","002432",24,""
"61919026760","002537",169,""
"61919027030","002549",98,""
"61919027150","002537",169,""
"61919027150","003203",33,""
"61919027730","002432",24,""
"61919027930","002537",169,""
"61919028120","000915",73,""
"61919028201","002432",24,""
"61919028201","010141",15,""
"61919028530","002549",98,""
"61919028530","010138",14,""
"61919028530","010141",15,""
"61919028530","010143",16,""
"61919028560","002549",98,""
"61919028560","010138",14,""
"61919028560","010141",15,""
"61919028560","010143",16,""
"61919028590","002549",98,""
"61919028590","010138",14,""
"61919028590","010141",15,""
"61919028590","010143",16,""
"61919028690","002432",24,""
"61919028730","002432",24,""
"61919028760","002432",24,""
"61919028782","002432",24,""
"61919028930","002432",24,""
"61919028930","013405",52,""
"61919028990","002432",24,""
"61919028990","013405",52,""
"61919029303","002432",24,""
"61919029303","010143",16,""
"61919029630","002537",169,""
"61919030530","002432",24,""
"61919030560","002432",24,""
"61919030590","002432",24,""
"61919031190","002432",24,""
"61919031190","010138",14,""
"61919031190","010143",16,""
"61919031290","002432",24,""
"61919031290","010141",15,""
"61919031360","002537",169,""
"61919031390","002537",169,""
"61919031830","002432",24,""
"61919031860","002432",24,""
"61919031872","002432",24,""
"61919031890","002432",24,""
"61919032142","002432",24,""
"61919032621","002432",24,""
"61919032621","002537",169,""
"61919032621","010143",16,""
"61919032630","002432",24,""
"61919032630","002537",169,""
"61919032630","010143",16,""
"61919033490","",0,"No Inactive Ingredients Reported"
"61919033830","002432",24,""
"61919033830","010138",14,""
"61919033830","010143",16,""
"61919035030","002537",169,""
"61919035060","002537",169,""
"61919035072","002537",169,""
"61919035330","002549",98,""
"61919035330","010138",14,""
"61919035330","010141",15,""
"61919035330","010143",16,""
"61919035360","002549",98,""
"61919035360","010138",14,""
"61919035360","010141",15,""
"61919035360","010143",16,""
"61919036015","002537",169,""
"61919036015","002549",98,""
"61919036110","002537",169,""
"61919036120","002537",169,""
"61919036430","002468",39,""
"61919036430","003203",33,""
"61919036430","007543",51,""
"61919036807","002537",169,""
"61919036830","002537",169,""
"61919036840","002537",169,""
"61919036860","002537",169,""
"61919037014","",0,"No Inactive Ingredients Reported"
"61919037030","",0,"No Inactive Ingredients Reported"
"61919037106","002537",169,""
"61919037120","002537",169,""
"61919037430","002432",24,""
"61919037430","013405",52,""
"61919037530","002432",24,""
"61919037530","002598",83,""
"61919037645","002537",169,""
"61919037690","002537",169,""
"61919038730","002272",28,""
"61919038730","002537",169,""
"61919038760","002272",28,""
"61919038760","002537",169,""
"61919038772","002272",28,""
"61919038772","002537",169,""
"61919038786","002272",28,""
"61919038786","002537",169,""
"61919038790","002272",28,""
"61919038790","002537",169,""
"61919039090","002432",24,""
"61919039090","002537",169,""
"61919039418","002432",24,""
"61919039530","002432",24,""
"61919039530","010138",14,""
"61919039760","002537",169,""
"61919039782","002537",169,""
"61919039790","002537",169,""
"61919040132","002332",46,""
"61919040132","002598",83,""
"61919040132","003785",19,""
"61919040132","010141",15,""
"61919040520","002432",24,""
"61919040520","002598",83,""
"61919040930","002432",24,""
"61919040930","010143",16,""
"61919040960","002432",24,""
"61919040960","010143",16,""
"61919040972","002432",24,""
"61919040972","010143",16,""
"61919041330","",0,"No Inactive Ingredients Reported"
"61919042320","002432",24,""
"61919042320","002549",98,""
"61919042330","002432",24,""
"61919042330","002549",98,""
"61919042610","002537",169,""
"61919042890","002432",24,""
"61919042890","002537",169,""
"61919043130","002432",24,""
"61919043190","002432",24,""
"61919043414","002332",46,""
"61919043414","002432",24,""
"61919043414","002537",169,""
"61919043415","002332",46,""
"61919043415","002432",24,""
"61919043415","002537",169,""
"61919043420","002332",46,""
"61919043420","002432",24,""
"61919043420","002537",169,""
"61919043430","002332",46,""
"61919043430","002432",24,""
"61919043430","002537",169,""
"61919043460","002332",46,""
"61919043460","002432",24,""
"61919043460","002537",169,""
"61919043472","002332",46,""
"61919043472","002432",24,""
"61919043472","002537",169,""
"61919043490","002332",46,""
"61919043490","002432",24,""
"61919043490","002537",169,""
"61919043530","002549",98,""
"61919043530","003203",33,""
"61919043530","010138",14,""
"61919043530","010141",15,""
"61919043530","010143",16,""
"61919043960","002432",24,""
"61919043960","010143",16,""
"61919043960","013405",52,""
"61919044690","002432",24,""
"61919044890","002432",24,""
"61919044890","002537",169,""
"61919044890","010138",14,""
"61919045802","002432",24,""
"61919045802","002549",98,""
"61919045802","010143",16,""
"61919046321","002537",169,""
"61919046330","002537",169,""
"61919046340","002537",169,""
"61919046345","002537",169,""
"61919046360","002537",169,""
"61919046371","002537",169,""
"61919046390","002537",169,""
"61919046410","002432",24,""
"61919046430","002432",24,""
"61919046510","002432",24,""
"61919046530","002432",24,""
"61919046760","002432",24,""
"61919046760","002537",169,""
"61919046760","010138",14,""
"61919046790","002432",24,""
"61919046790","002537",169,""
"61919046790","010138",14,""
"61919046960","002332",46,""
"61919046960","002432",24,""
"61919046960","002537",169,""
"61919046990","002332",46,""
"61919046990","002432",24,""
"61919046990","002537",169,""
"61919047130","002432",24,""
"61919047130","002537",169,""
"61919047190","002432",24,""
"61919047190","002537",169,""
"61919047330","",0,"No Inactive Ingredients Reported"
"61919047390","",0,"No Inactive Ingredients Reported"
"61919047830","002432",24,""
"61919048290","002549",98,""
"61919048290","002598",83,""
"61919048290","010138",14,""
"61919048290","010143",16,""
"61919048418","002537",169,""
"61919048430","002537",169,""
"61919049105","000756",42,""
"61919049105","002272",28,""
"61919049105","003141",8,""
"61919049105","003785",19,""
"61919049230","002549",98,""
"61919049260","002549",98,""
"61919049303","002537",169,""
"61919049303","010141",15,""
"61919049430","002537",169,""
"61919049460","002537",169,""
"61919049472","002537",169,""
"61919049490","002537",169,""
"61919049921","",0,"No Inactive Ingredients Reported"
"61919051230","002432",24,""
"61919051520","009290",13,""
"61919051520","010138",14,""
"61919051720","002549",98,""
"61919051720","010143",16,""
"61919051730","002549",98,""
"61919051730","010143",16,""
"61919052490","002537",169,""
"61919052630","002549",98,""
"61919052630","010138",14,""
"61919052630","010143",16,""
"61919053390","002332",46,""
"61919053390","002432",24,""
"61919053390","002537",169,""
"61919053390","002598",83,""
"61919053530","002432",24,""
"61919053530","002537",169,""
"61919053530","010143",16,""
"61919053790","002432",24,""
"61919053790","010143",16,""
"61919054251","",0,"No Inactive Ingredients Reported"
"61919054505","002272",28,""
"61919054505","002432",24,""
"61919054505","002537",169,""
"61919054505","002605",6,""
"61919054506","002272",28,""
"61919054506","002432",24,""
"61919054506","002537",169,""
"61919054506","002605",6,""
"61919054510","002272",28,""
"61919054510","002432",24,""
"61919054510","002537",169,""
"61919054510","002605",6,""
"61919054530","002272",28,""
"61919054530","002432",24,""
"61919054530","002537",169,""
"61919054530","002605",6,""
"61919054730","002432",24,""
"61919054771","002432",24,""
"61919055260","000915",73,""
"61919055260","002537",169,""
"61919055260","010138",14,""
"61919055260","010141",15,""
"61919055260","010143",16,""
"61919055272","000915",73,""
"61919055272","002537",169,""
"61919055272","010138",14,""
"61919055272","010141",15,""
"61919055272","010143",16,""
"61919055305","",0,"No Inactive Ingredients Reported"
"61919055960","000915",73,""
"61919055960","002537",169,""
"61919055960","010138",14,""
"61919055960","010141",15,""
"61919055960","010143",16,""
"61919055990","000915",73,""
"61919055990","002537",169,""
"61919055990","010138",14,""
"61919055990","010141",15,""
"61919055990","010143",16,""
"61919056512","002432",24,""
"61919056560","002432",24,""
"61919056930","002537",169,""
"61919057315","002549",98,""
"61919057315","010143",16,""
"61919057320","002549",98,""
"61919057320","010143",16,""
"61919057330","002549",98,""
"61919057330","010143",16,""
"61919057704","003785",19,""
"61919057804","002468",39,""
"61919057804","003203",33,""
"61919057930","002432",24,""
"61919057960","002432",24,""
"61919057972","002432",24,""
"61919057990","002432",24,""
"61919058090","002549",98,""
"61919058960","002537",169,""
"61919060530","002432",24,""
"61919060530","010138",14,""
"61919060530","010141",15,""
"61919060530","010143",16,""
"61919060560","002432",24,""
"61919060560","010138",14,""
"61919060560","010141",15,""
"61919060560","010143",16,""
"61919060590","002432",24,""
"61919060590","010138",14,""
"61919060590","010141",15,""
"61919060590","010143",16,""
"61919060730","002432",24,""
"61919060760","002432",24,""
"61919060790","002432",24,""
"61919060830","002432",24,""
"61919060830","002537",169,""
"61919060830","010141",15,""
"61919060860","002432",24,""
"61919060860","002537",169,""
"61919060860","010141",15,""
"61919060960","",0,"No Inactive Ingredients Reported"
"61919061040","002537",169,""
"61919061040","010143",16,""
"61919061090","002537",169,""
"61919061090","010143",16,""
"61919061230","002432",24,""
"61919061230","002537",169,""
"61919061230","010143",16,""
"61919061260","002432",24,""
"61919061260","002537",169,""
"61919061260","010143",16,""
"61919061290","002432",24,""
"61919061290","002537",169,""
"61919061290","010143",16,""
"61919061330","",0,"No Inactive Ingredients Reported"
"61919061390","",0,"No Inactive Ingredients Reported"
"61919061460","002537",169,""
"61919061490","002537",169,""
"61919061630","002537",169,""
"61919061630","010143",16,""
"61919061660","002537",169,""
"61919061660","010143",16,""
"61919061730","002432",24,""
"61919061730","002537",169,""
"61919061820","002537",169,""
"61919061826","002537",169,""
"61919061830","002537",169,""
"61919061915","",0,"No Inactive Ingredients Reported"
"61919062172","000915",73,""
